supplier,year,month,day,annual_usage,min_order_quantity,bracket_pricing,quantity,material_id,diameter,wall,length,num_bends,bend_radius,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,component_id_4,quantity_4,component_id_5,quantity_5,component_id_6,quantity_6,spec1,spec2,spec3,spec4,spec5,spec6,cost
41,2013,6,11474,0,0,1,1,4,12.7,1.65,38.0,2,25.4,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,21.5526115188
41,2013,6,11474,0,0,1,2,4,12.7,1.65,38.0,2,25.4,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,11.987892479
41,2013,6,11474,0,0,1,5,4,12.7,1.65,38.0,2,25.4,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.24850464326
41,2013,6,11474,0,0,1,10,4,12.7,1.65,38.0,2,25.4,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.33444801166
41,2013,6,11474,0,0,1,25,4,12.7,1.65,38.0,2,25.4,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.18823967995
41,2013,6,11474,0,0,1,50,4,12.7,1.65,38.0,2,25.4,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.87108494739
41,2013,6,11474,0,0,1,100,4,12.7,1.65,38.0,2,25.4,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.73198199451
41,2013,6,11474,0,0,1,250,4,12.7,1.65,38.0,2,25.4,0,0,0,1,1,0,0,0,1324,2.0,1331,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.64573816373
45,1999,5,6341,24,1,0,1,10,6.35,0.89,18.0,2,19.05,0,0,0,2,2,0,0,0,1514,2.0,1515,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.06180622402
33,2001,4,7039,0,0,1,1,3,6.35,0.89,222.0,5,19.05,0,0,0,1,1,0,0,0,1322,1.0,1329,1.0,1338,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,12.5609966448
33,2001,4,7039,0,0,1,2,3,6.35,0.89,222.0,5,19.05,0,0,0,1,1,0,0,0,1322,1.0,1329,1.0,1338,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,9.19192312614
33,2001,4,7039,0,0,1,3,3,6.35,0.89,222.0,5,19.05,0,0,0,1,1,0,0,0,1322,1.0,1329,1.0,1338,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,8.11248421181
33,2001,4,7039,0,0,1,5,3,6.35,0.89,222.0,5,19.05,0,0,0,1,1,0,0,0,1322,1.0,1329,1.0,1338,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,7.2222253134
33,2001,4,7039,0,0,1,10,3,6.35,0.89,222.0,5,19.05,0,0,0,1,1,0,0,0,1322,1.0,1329,1.0,1338,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.54896702147
27,2012,7,11163,126,0,1,1,4,9.52,0.89,64.0,4,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,30.9504070152
27,2012,7,11163,126,0,1,6,4,9.52,0.89,64.0,4,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.69919821058
27,2012,7,11163,126,0,1,20,4,9.52,0.89,64.0,4,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.2284293051
41,2013,9,11566,0,0,1,1,4,15.88,1.65,239.0,6,50.8,0,0,0,1,1,0,0,0,1348,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,25.8063798178
41,2013,9,11566,0,0,1,2,4,15.88,1.65,239.0,6,50.8,0,0,0,1,1,0,0,0,1348,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,15.61569749
41,2013,9,11566,0,0,1,5,4,15.88,1.65,239.0,6,50.8,0,0,0,1,1,0,0,0,1348,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,9.50073168153
41,2013,9,11566,0,0,1,10,4,15.88,1.65,239.0,6,50.8,0,0,0,1,1,0,0,0,1348,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,7.46426445141
41,2013,9,11566,0,0,1,25,4,15.88,1.65,239.0,6,50.8,0,0,0,1,1,0,0,0,1348,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.24015846608
41,2013,9,11566,0,0,1,50,4,15.88,1.65,239.0,6,50.8,0,0,0,1,1,0,0,0,1348,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.89796520201
41,2013,9,11566,0,0,1,100,4,15.88,1.65,239.0,6,50.8,0,0,0,1,1,0,0,0,1348,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.74495195384
41,2013,9,11566,0,0,1,250,4,15.88,1.65,239.0,6,50.8,0,0,0,1,1,0,0,0,1348,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.65314400494
45,2002,7,7516,10,2,0,1,10,25.4,1.65,176.0,5,50.8,0,0,0,2,2,0,0,0,344,2.0,345,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0,17.9442809212
41,2000,11,6879,350,1,0,1,4,69.85,3.05,146.0,3,127.0,0,1,1,1,1,0,0,2,1154,1.0,1217,1.0,1220,1.0,1489,1.0,0,0.0,0,0.0,0,0,0,0,0,0,44.9219076023
39,2012,2,11014,11,0,1,5,3,9.52,0.89,80.0,3,127.0,0,0,0,0,0,0,0,0,1494,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0,10.2073746821
39,2012,2,11014,11,0,1,10,3,9.52,0.89,80.0,3,127.0,0,0,0,0,0,0,0,0,1494,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0,5.83675990274
39,2012,2,11014,11,0,1,25,3,9.52,0.89,80.0,3,127.0,0,0,0,0,0,0,0,0,1494,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,0,0,0,0,4.37896095658
33,2007,6,9292,0,0,1,1,4,9.52,1.24,218.0,3,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,11.4008780178
33,2007,6,9292,0,0,1,2,4,9.52,1.24,218.0,3,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,7.96503508176
33,2007,6,9292,0,0,1,3,4,9.52,1.24,218.0,3,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.94958352576
33,2007,6,9292,0,0,1,5,4,9.52,1.24,218.0,3,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.03706815488
33,2007,6,9292,0,0,1,10,4,9.52,1.24,218.0,3,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.33598927238
33,2007,6,9292,0,0,1,20,4,9.52,1.24,218.0,3,31.75,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.00214218547
45,2013,2,11354,700,1,0,1,3,6.35,0.89,16.0,1,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0,1.41328600124
41,2013,9,11566,0,0,1,1,4,15.88,1.65,68.0,4,31.75,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1348,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,28.1600017805
41,2013,9,11566,0,0,1,2,4,15.88,1.65,68.0,4,31.75,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1348,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,16.3000840182
41,2013,9,11566,0,0,1,5,4,15.88,1.65,68.0,4,31.75,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1348,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,9.18357694897
41,2013,9,11566,0,0,1,10,4,15.88,1.65,68.0,4,31.75,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1348,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,6.81048057288
41,2013,9,11566,0,0,1,25,4,15.88,1.65,68.0,4,31.75,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1348,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,5.38884839447
41,2013,9,11566,0,0,1,50,4,15.88,1.65,68.0,4,31.75,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1348,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,4.97988571301
41,2013,9,11566,0,0,1,100,4,15.88,1.65,68.0,4,31.75,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1348,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,4.79348775616
41,2013,9,11566,0,0,1,250,4,15.88,1.65,68.0,4,31.75,0,0,0,1,1,0,0,0,1325,1.0,1332,1.0,1348,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,4.68220539386
41,2013,8,11538,0,0,1,1,10,6.35,0.71,158.0,6,19.05,0,0,0,1,1,0,0,0,1322,1.0,1329,1.0,1338,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,28.8165677181
41,2013,8,11538,0,0,1,2,10,6.35,0.71,158.0,6,19.05,0,0,0,1,1,0,0,0,1322,1.0,1329,1.0,1338,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,16.9566499558
41,2013,8,11538,0,0,1,5,10,6.35,0.71,158.0,6,19.05,0,0,0,1,1,0,0,0,1322,1.0,1329,1.0,1338,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,9.84014288655
41,2013,8,11538,0,0,1,10,10,6.35,0.71,158.0,6,19.05,0,0,0,1,1,0,0,0,1322,1.0,1329,1.0,1338,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,7.46704651046
41,2013,8,11538,0,0,1,25,10,6.35,0.71,158.0,6,19.05,0,0,0,1,1,0,0,0,1322,1.0,1329,1.0,1338,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.04541433206
41,2013,8,11538,0,0,1,50,10,6.35,0.71,158.0,6,19.05,0,0,0,1,1,0,0,0,1322,1.0,1329,1.0,1338,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.6364516506
41,2013,8,11538,0,0,1,100,10,6.35,0.71,158.0,6,19.05,0,0,0,1,1,0,0,0,1322,1.0,1329,1.0,1338,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.45005369374
41,2013,8,11538,0,0,1,250,10,6.35,0.71,158.0,6,19.05,0,0,0,1,1,0,0,0,1322,1.0,1329,1.0,1338,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.33877133144
41,2013,8,11538,0,0,1,1,10,6.35,0.71,122.0,6,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,22.3454983502
41,2013,8,11538,0,0,1,2,10,6.35,0.71,122.0,6,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,12.7807793104
41,2013,8,11538,0,0,1,5,10,6.35,0.71,122.0,6,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,7.04139147466
41,2013,8,11538,0,0,1,10,10,6.35,0.71,122.0,6,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.13011690212
41,2013,8,11538,0,0,1,25,10,6.35,0.71,122.0,6,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.98112651135
41,2013,8,11538,0,0,1,50,10,6.35,0.71,122.0,6,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.66675383785
41,2013,8,11538,0,0,1,100,10,6.35,0.71,122.0,6,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.52486882592
41,2013,8,11538,0,0,1,250,10,6.35,0.71,122.0,6,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.43862499513
45,2000,2,6607,50,4,1,1,10,15.88,1.65,103.0,5,38.1,0,0,0,2,1,0,0,0,1151,1.0,1152,1.0,1341,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,11.3257624233
45,2013,9,11589,50,1,1,1,10,15.88,1.65,103.0,5,38.1,0,0,0,2,1,0,0,0,1151,1.0,1152,1.0,1341,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,11.3257624233
45,2011,4,10710,100,1,1,1,10,15.88,1.65,102.0,5,50.8,0,0,0,2,1,0,0,0,1151,1.0,1152,1.0,1407,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,2.60957139598
45,2011,6,10743,552,1,1,1,10,15.88,1.65,102.0,5,50.8,0,0,0,2,1,0,0,0,1151,1.0,1152,1.0,1407,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,1.96413369463
45,2011,6,10743,552,40,1,1,10,15.88,1.65,102.0,5,50.8,0,0,0,2,1,0,0,0,1151,1.0,1152,1.0,1407,1.0,0,0.0,0,0.0,0,0.0,1,1,1,1,0,0,2.13383929714
41,2013,6,11474,0,0,1,1,4,12.7,1.65,243.0,6,38.1,0,0,0,1,1,0,0,0,1340,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,25.7813412863
41,2013,6,11474,0,0,1,2,4,12.7,1.65,243.0,6,38.1,0,0,0,1,1,0,0,0,1340,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,15.5906589585
41,2013,6,11474,0,0,1,5,4,12.7,1.65,243.0,6,38.1,0,0,0,1,1,0,0,0,1340,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,9.47569315001
41,2013,6,11474,0,0,1,10,4,12.7,1.65,243.0,6,38.1,0,0,0,1,1,0,0,0,1340,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,7.43644386083
41,2013,6,11474,0,0,1,25,4,12.7,1.65,243.0,6,38.1,0,0,0,1,1,0,0,0,1340,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.21511993457
41,2013,6,11474,0,0,1,50,4,12.7,1.65,243.0,6,38.1,0,0,0,1,1,0,0,0,1340,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.87292667049
41,2013,6,11474,0,0,1,100,4,12.7,1.65,243.0,6,38.1,0,0,0,1,1,0,0,0,1340,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.71991342232
41,2013,6,11474,0,0,1,250,4,12.7,1.65,243.0,6,38.1,0,0,0,1,1,0,0,0,1340,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.62810547342
41,2005,11,8707,2,1,0,1,4,69.85,3.05,146.0,3,127.0,0,1,1,1,1,0,0,6,1003,1.0,1154,1.0,1217,2.0,1220,1.0,1489,1.0,1583,1.0,0,0,0,0,0,0,274.939768421
41,2013,8,11545,0,0,1,1,10,6.35,0.71,155.0,9,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,22.771153386
41,2013,8,11545,0,0,1,2,10,6.35,0.71,155.0,9,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,13.2064343462
41,2013,8,11545,0,0,1,5,10,6.35,0.71,155.0,9,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,7.46704651046
41,2013,8,11545,0,0,1,10,10,6.35,0.71,155.0,9,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,5.55577193793
41,2013,8,11545,0,0,1,25,10,6.35,0.71,155.0,9,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.40678154716
41,2013,8,11545,0,0,1,50,10,6.35,0.71,155.0,9,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.0896268146
41,2013,8,11545,0,0,1,100,10,6.35,0.71,155.0,9,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.95052386172
41,2013,8,11545,0,0,1,250,10,6.35,0.71,155.0,9,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.86428003094
39,2004,1,8035,30000,1,0,1,4,12.7,1.24,113.0,5,25.4,0,0,0,1,2,0,0,0,1324,1.0,1331,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,1.1072595049
39,2014,8,11919,10,10,1,10,10,12.7,0.89,69.0,3,25.4,0,0,0,1,0,0,0,0,1324,1.0,1331,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,0,6.06767080452
39,2014,2,11725,25,25,1,25,10,12.7,0.89,69.0,3,25.4,0,0,0,1,0,0,0,0,1324,1.0,1331,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,0,6.06767080452
45,2004,7,8218,30,1,0,1,4,9.52,1.24,65.0,8,19.05,0,0,0,1,1,0,0,0,1323,2.0,1330,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,1,1,1,17.0428937865
41,2007,10,9429,187,0,1,1,4,25.4,1.65,25.0,1,63.5,0,0,0,1,2,0,0,1,1234,1.0,447,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,146.442024671
41,2007,10,9429,187,0,1,2,4,25.4,1.65,25.0,1,63.5,0,0,0,1,2,0,0,1,1234,1.0,447,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,76.8849841144
41,2007,10,9429,187,0,1,3,4,25.4,1.65,25.0,1,63.5,0,0,0,1,2,0,0,1,1234,1.0,447,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,53.6993039288
41,2007,10,9429,187,0,1,4,4,25.4,1.65,25.0,1,63.5,0,0,0,1,2,0,0,1,1234,1.0,447,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,42.106463836
41,2013,8,11538,0,0,1,1,10,6.35,0.71,54.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,21.6805862355
41,2013,8,11538,0,0,1,2,10,6.35,0.71,54.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,12.1158671956
41,2013,8,11538,0,0,1,5,10,6.35,0.71,54.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.3764793599
41,2013,8,11538,0,0,1,10,10,6.35,0.71,54.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.46520478737
41,2013,8,11538,0,0,1,25,10,6.35,0.71,54.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.3162143966
41,2013,8,11538,0,0,1,50,10,6.35,0.71,54.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.0018417231
41,2013,8,11538,0,0,1,100,10,6.35,0.71,54.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.85995671116
41,2013,8,11538,0,0,1,250,10,6.35,0.71,54.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.77649493943
41,2013,8,11538,0,0,1,1,10,6.35,0.71,53.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,21.6750221174
41,2013,8,11538,0,0,1,2,10,6.35,0.71,53.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,12.1103030775
41,2013,8,11538,0,0,1,5,10,6.35,0.71,53.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.37091524179
41,2013,8,11538,0,0,1,10,10,6.35,0.71,53.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.45685861019
41,2013,8,11538,0,0,1,25,10,6.35,0.71,53.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.31065027848
41,2013,8,11538,0,0,1,50,10,6.35,0.71,53.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.99349554592
41,2013,8,11538,0,0,1,100,10,6.35,0.71,53.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.85439259305
41,2013,8,11538,0,0,1,250,10,6.35,0.71,53.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.76814876226
41,2013,8,11538,0,0,1,1,10,6.35,0.71,52.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,21.6666759402
41,2013,8,11538,0,0,1,2,10,6.35,0.71,52.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,12.1019569003
41,2013,8,11538,0,0,1,5,10,6.35,0.71,52.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.36535112367
41,2013,8,11538,0,0,1,10,10,6.35,0.71,52.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,4.45129449208
41,2013,8,11538,0,0,1,25,10,6.35,0.71,52.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,3.30230410131
41,2013,8,11538,0,0,1,50,10,6.35,0.71,52.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.98793142781
41,2013,8,11538,0,0,1,100,10,6.35,0.71,52.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.84604641587
41,2013,8,11538,0,0,1,250,10,6.35,0.71,52.0,3,19.05,0,0,0,1,1,0,0,0,1322,2.0,1329,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,2.76258464415
45,2013,8,11550,300,1,1,1,3,15.88,1.24,28.0,2,38.1,0,0,0,1,2,0,0,0,1325,2.0,1332,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0,4.12301152329
45,2013,8,11550,300,21,1,1,3,15.88,1.24,28.0,2,38.1,0,0,0,1,2,0,0,0,1325,2.0,1332,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0,3.77525414109
41,2011,8,10804,0,4,0,4,3,57.15,1.65,10.0,0,0.0,1,0,1,2,2,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0,0,8.68280631861
27,2013,9,11575,1,1,0,1,4,12.7,1.65,242.0,6,38.1,0,0,0,1,0,0,0,0,334,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,13.4123067164
45,2003,6,7822,60,1,0,1,10,9.52,1.65,82.0,7,19.05,0,0,0,2,2,0,0,0,996,2.0,997,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,6.91619881707
45,2001,1,6940,35000,1,0,1,10,6.35,0.89,27.0,3,19.05,0,0,0,2,2,0,0,0,1514,2.0,1515,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.55641181151
39,2004,11,8351,550,1,0,1,10,6.35,0.89,36.0,4,19.05,0,0,0,2,2,0,0,0,1514,2.0,1515,2.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1,0,0,0,3.50817647157
41,2013,5,11443,0,0,1,1,4,12.7,1.24,55.0,2,25.4,1,0,0,1,1,0,0,0,1324,1.0,1331,1.0,1340,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,24.1788752692
41,2013,5,11443,0,0,1,2,4,12.7,1.24,55.0,2,25.4,1,0,0,1,1,0,0,0,1324,1.0,1331,1.0,1340,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,13.9881929414
