supplier,year,month,day,annual_usage,min_order_quantity,bracket_pricing,quantity,material_id,diameter,wall,length,num_bends,bend_radius,end_a_2x,end_x_1x,end_x_2x,end_a,end_x,num_boss,num_bracket,other,component_id_1,quantity_1,component_id_2,quantity_2,component_id_3,quantity_3,spec1,spec2,spec3,spec4,spec5,spec6,cost
41,2013,7,11504,0,0,1,250,28,9.52,1.24,45.0,2,31.75,0,0,0,1,1,0,0,0,1200,2.0,1207,2.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,1,28,15.88,1.65,226.0,2,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,2,28,15.88,1.65,226.0,2,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,5,28,15.88,1.65,226.0,2,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,10,28,15.88,1.65,226.0,2,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,25,28,15.88,1.65,226.0,2,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,50,28,15.88,1.65,226.0,2,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,100,28,15.88,1.65,226.0,2,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,250,28,15.88,1.65,226.0,2,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,1,28,15.88,1.65,222.0,4,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,2,28,15.88,1.65,222.0,4,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,5,28,15.88,1.65,222.0,4,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,10,28,15.88,1.65,222.0,4,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,25,28,15.88,1.65,222.0,4,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,50,28,15.88,1.65,222.0,4,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,100,28,15.88,1.65,222.0,4,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,250,28,15.88,1.65,222.0,4,50.8,0,0,0,1,1,0,0,0,1218,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,1,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1218,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,2,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1218,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,5,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1218,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,10,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1218,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,25,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1218,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,50,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1218,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,100,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1218,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,250,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1218,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,1,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1225,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,2,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1225,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,5,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1225,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,10,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1225,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,25,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1225,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,50,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1225,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,100,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1225,1.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,250,28,15.88,1.65,185.0,6,50.8,0,0,0,1,1,0,0,0,1202,1.0,1209,1.0,1225,1.0,0,0,0,0,0,0,
17,2013,8,11542,4,1,0,1,28,88.9,1.65,98.0,2,101.6,0,0,1,2,2,0,0,0,0,0.0,0,0.0,0,0.0,4,55,66,76,0,0,
27,2013,2,11361,1,0,1,1,34,6.35,0.89,91.0,6,19.05,0,0,0,2,2,0,0,0,1384,2.0,1385,2.0,0,0.0,60,67,76,0,0,0,
27,2013,2,11361,1,0,1,6,34,6.35,0.89,91.0,6,19.05,0,0,0,2,2,0,0,0,1384,2.0,1385,2.0,0,0.0,60,67,76,0,0,0,
27,2013,2,11361,1,0,1,20,34,6.35,0.89,91.0,6,19.05,0,0,0,2,2,0,0,0,1384,2.0,1385,2.0,0,0.0,60,67,76,0,0,0,
27,2013,2,11361,1,0,1,1,34,6.35,0.89,76.0,5,19.05,0,0,0,2,2,0,0,0,1384,2.0,1385,2.0,0,0.0,55,60,67,76,0,0,
27,2013,2,11361,1,0,1,6,34,6.35,0.89,76.0,5,19.05,0,0,0,2,2,0,0,0,1384,2.0,1385,2.0,0,0.0,55,60,67,76,0,0,
27,2013,2,11361,1,0,1,20,34,6.35,0.89,76.0,5,19.05,0,0,0,2,2,0,0,0,1384,2.0,1385,2.0,0,0.0,55,60,67,76,0,0,
17,1998,9,6102,25,1,0,1,27,69.85,1.65,90.0,3,76.2,1,0,0,2,2,0,0,0,0,0.0,0,0.0,0,0.0,55,66,76,0,0,0,
17,2012,2,10988,5,1,0,1,36,6.35,1.65,137.0,7,19.05,0,0,0,2,2,0,0,0,1384,2.0,1385,2.0,0,0.0,55,60,67,76,0,0,
17,2012,2,10988,5,1,0,1,36,6.35,1.65,96.0,6,19.05,0,0,0,2,2,0,0,0,1384,2.0,1385,2.0,0,0.0,55,60,66,76,0,0,
45,1998,9,6115,25,1,0,1,34,9.52,1.65,126.0,3,31.75,0,0,0,2,2,0,0,0,877,2.0,878,2.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11535,7,0,1,1,28,9.52,0.89,23.0,2,31.75,0,0,0,1,1,0,0,0,1200,2.0,1207,2.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11535,7,0,1,2,28,9.52,0.89,23.0,2,31.75,0,0,0,1,1,0,0,0,1200,2.0,1207,2.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11535,7,0,1,5,28,9.52,0.89,23.0,2,31.75,0,0,0,1,1,0,0,0,1200,2.0,1207,2.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11535,7,0,1,10,28,9.52,0.89,23.0,2,31.75,0,0,0,1,1,0,0,0,1200,2.0,1207,2.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11535,7,0,1,25,28,9.52,0.89,23.0,2,31.75,0,0,0,1,1,0,0,0,1200,2.0,1207,2.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11535,7,0,1,50,28,9.52,0.89,23.0,2,31.75,0,0,0,1,1,0,0,0,1200,2.0,1207,2.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11535,7,0,1,100,28,9.52,0.89,23.0,2,31.75,0,0,0,1,1,0,0,0,1200,2.0,1207,2.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11535,7,0,1,250,28,9.52,0.89,23.0,2,31.75,0,0,0,1,1,0,0,0,1200,2.0,1207,2.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,1,28,19.05,1.65,192.0,7,50.8,0,0,0,1,1,0,0,0,1203,2.0,1210,2.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,2,28,19.05,1.65,192.0,7,50.8,0,0,0,1,1,0,0,0,1203,2.0,1210,2.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,5,28,19.05,1.65,192.0,7,50.8,0,0,0,1,1,0,0,0,1203,2.0,1210,2.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,10,28,19.05,1.65,192.0,7,50.8,0,0,0,1,1,0,0,0,1203,2.0,1210,2.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,25,28,19.05,1.65,192.0,7,50.8,0,0,0,1,1,0,0,0,1203,2.0,1210,2.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,50,28,19.05,1.65,192.0,7,50.8,0,0,0,1,1,0,0,0,1203,2.0,1210,2.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,100,28,19.05,1.65,192.0,7,50.8,0,0,0,1,1,0,0,0,1203,2.0,1210,2.0,0,0.0,0,0,0,0,0,0,
41,2013,9,11566,0,0,1,250,28,19.05,1.65,192.0,7,50.8,0,0,0,1,1,0,0,0,1203,2.0,1210,2.0,0,0.0,0,0,0,0,0,0,
27,2013,8,11539,1,120,0,120,19,6.35,0.71,95.0,5,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
27,2013,8,11539,1,60,0,60,19,6.35,0.71,39.0,2,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
27,2013,2,11361,1,0,1,1,34,25.4,1.65,36.0,1,63.5,0,0,0,2,2,0,0,0,314,2.0,315,2.0,0,0.0,60,67,76,0,0,0,
27,2013,2,11361,1,0,1,6,34,25.4,1.65,36.0,1,63.5,0,0,0,2,2,0,0,0,314,2.0,315,2.0,0,0.0,60,67,76,0,0,0,
27,2013,2,11361,1,0,1,20,34,25.4,1.65,36.0,1,63.5,0,0,0,2,2,0,0,0,314,2.0,315,2.0,0,0.0,60,67,76,0,0,0,
27,2013,2,11373,1,0,1,1,34,25.4,1.65,70.0,3,63.5,0,0,0,2,2,0,0,0,314,2.0,315,2.0,0,0.0,60,67,76,0,0,0,
27,2013,2,11373,1,0,1,6,34,25.4,1.65,70.0,3,63.5,0,0,0,2,2,0,0,0,314,2.0,315,2.0,0,0.0,60,67,76,0,0,0,
27,2013,2,11373,1,0,1,20,34,25.4,1.65,70.0,3,63.5,0,0,0,2,2,0,0,0,314,2.0,315,2.0,0,0.0,60,67,76,0,0,0,
45,2004,1,8055,5,4,0,1,34,22.22,1.65,170.0,4,63.5,0,0,0,2,2,0,0,0,1163,2.0,4,2.0,0,0.0,60,67,76,0,0,0,
41,2013,8,11545,0,0,1,1,38,6.35,0.71,94.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,2,38,6.35,0.71,94.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,5,38,6.35,0.71,94.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,10,38,6.35,0.71,94.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,25,38,6.35,0.71,94.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,50,38,6.35,0.71,94.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,100,38,6.35,0.71,94.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,250,38,6.35,0.71,94.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,1,38,6.35,0.71,159.0,6,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,2,38,6.35,0.71,159.0,6,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,5,38,6.35,0.71,159.0,6,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,10,38,6.35,0.71,159.0,6,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,25,38,6.35,0.71,159.0,6,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,50,38,6.35,0.71,159.0,6,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,100,38,6.35,0.71,159.0,6,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,250,38,6.35,0.71,159.0,6,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,1,38,6.35,0.71,105.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,2,38,6.35,0.71,105.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,5,38,6.35,0.71,105.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,10,38,6.35,0.71,105.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,25,38,6.35,0.71,105.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,50,38,6.35,0.71,105.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,100,38,6.35,0.71,105.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,250,38,6.35,0.71,105.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,1,38,6.35,0.71,136.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,2,38,6.35,0.71,136.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,5,38,6.35,0.71,136.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,10,38,6.35,0.71,136.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,25,38,6.35,0.71,136.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,50,38,6.35,0.71,136.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,100,38,6.35,0.71,136.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11545,0,0,1,250,38,6.35,0.71,136.0,4,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
17,2014,5,11816,682,1,1,1,28,152.4,1.65,42.0,1,152.4,1,0,1,2,2,0,0,0,0,0.0,0,0.0,0,0.0,66,76,0,0,0,0,
45,2014,7,11891,20,4,0,1,34,25.4,1.65,382.0,1,63.5,0,0,0,2,2,0,0,0,314,2.0,315,2.0,0,0.0,60,67,76,0,0,0,
45,1999,1,6227,25,1,0,1,34,25.4,1.65,117.0,1,63.5,0,0,0,2,2,0,0,0,314,2.0,315,2.0,0,0.0,60,67,76,0,0,0,
41,2013,10,11596,0,0,1,1,28,25.4,3.05,94.0,0,0.0,0,0,0,1,1,0,0,0,845,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,10,11596,0,0,1,2,28,25.4,3.05,94.0,0,0.0,0,0,0,1,1,0,0,0,845,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,10,11596,0,0,1,5,28,25.4,3.05,94.0,0,0.0,0,0,0,1,1,0,0,0,845,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,10,11596,0,0,1,10,28,25.4,3.05,94.0,0,0.0,0,0,0,1,1,0,0,0,845,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,10,11596,0,0,1,25,28,25.4,3.05,94.0,0,0.0,0,0,0,1,1,0,0,0,845,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,10,11596,0,0,1,50,28,25.4,3.05,94.0,0,0.0,0,0,0,1,1,0,0,0,845,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,10,11596,0,0,1,100,28,25.4,3.05,94.0,0,0.0,0,0,0,1,1,0,0,0,845,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,10,11596,0,0,1,250,28,25.4,3.05,94.0,0,0.0,0,0,0,1,1,0,0,0,845,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,2,11360,1,1,0,1,27,25.4,1.65,26.0,1,50.0,0,0,0,2,2,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,
27,2011,7,10783,24,0,1,10,28,15.88,1.65,33.0,2,31.75,0,0,0,1,1,0,0,0,1202,2.0,1209,2.0,0,0.0,0,0,0,0,0,0,
27,2011,7,10783,24,0,1,15,28,15.88,1.65,33.0,2,31.75,0,0,0,1,1,0,0,0,1202,2.0,1209,2.0,0,0.0,0,0,0,0,0,0,
21,2006,10,9056,0,0,1,3,28,15.88,1.65,32.0,2,31.75,0,0,0,1,1,0,0,0,1202,2.0,1209,2.0,0,0.0,0,0,0,0,0,0,
21,2006,10,9056,0,0,1,6,28,15.88,1.65,32.0,2,31.75,0,0,0,1,1,0,0,0,1202,2.0,1209,2.0,0,0.0,0,0,0,0,0,0,
21,2006,10,9056,0,0,1,9,28,15.88,1.65,32.0,2,31.75,0,0,0,1,1,0,0,0,1202,2.0,1209,2.0,0,0.0,0,0,0,0,0,0,
21,2006,10,9056,0,0,1,12,28,15.88,1.65,32.0,2,31.75,0,0,0,1,1,0,0,0,1202,2.0,1209,2.0,0,0.0,0,0,0,0,0,0,
21,2006,10,9056,0,0,1,25,28,15.88,1.65,32.0,2,31.75,0,0,0,1,1,0,0,0,1202,2.0,1209,2.0,0,0.0,0,0,0,0,0,0,
27,2006,7,8964,0,0,1,3,28,15.88,1.65,85.0,4,31.75,0,0,0,1,1,0,0,1,1202,1.0,1209,1.0,141,1.0,0,0,0,0,0,0,
27,2006,7,8964,0,0,1,5,28,15.88,1.65,85.0,4,31.75,0,0,0,1,1,0,0,1,1202,1.0,1209,1.0,141,1.0,0,0,0,0,0,0,
27,2006,7,8964,0,0,1,10,28,15.88,1.65,85.0,4,31.75,0,0,0,1,1,0,0,1,1202,1.0,1209,1.0,141,1.0,0,0,0,0,0,0,
41,1998,12,6178,12,1,0,1,28,152.4,1.65,7.0,0,0.0,1,1,1,1,1,0,0,0,1015,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,1999,6,6380,0,0,1,2,28,22.22,2.11,16.0,0,0.0,0,0,0,1,1,0,0,2,1178,1.0,1503,1.0,1504,1.0,0,0,0,0,0,0,
41,1999,6,6380,0,0,1,6,28,22.22,2.11,16.0,0,0.0,0,0,0,1,1,0,0,2,1178,1.0,1503,1.0,1504,1.0,0,0,0,0,0,0,
41,1999,6,6380,0,0,1,15,28,22.22,2.11,16.0,0,0.0,0,0,0,1,1,0,0,2,1178,1.0,1503,1.0,1504,1.0,0,0,0,0,0,0,
17,2014,1,11711,160,1,0,1,34,25.4,3.05,26.0,0,0.0,0,0,0,1,1,0,0,0,1204,1.0,1211,1.0,1220,1.0,0,0,0,0,0,0,
41,2011,8,10804,150,10,1,1,28,76.2,1.65,55.0,2,114.3,1,0,1,1,2,0,0,0,1052,1.0,0,0.0,0,0.0,4,12,23,25,76,0,
41,2011,8,10804,150,1,1,1,28,76.2,1.65,55.0,2,114.3,1,0,1,1,2,0,0,0,1052,1.0,0,0.0,0,0.0,4,12,23,25,76,0,
39,2009,5,9999,2598,1,1,1,27,38.1,1.65,39.0,3,63.5,1,0,1,1,0,0,0,0,255,1.0,0,0.0,0,0.0,4,55,67,76,0,0,
17,2013,1,11323,5,1,0,1,28,88.9,1.65,138.0,2,88.9,0,0,1,2,2,0,0,0,0,0.0,0,0.0,0,0.0,55,76,0,0,0,0,
17,2013,1,11323,5,1,0,1,28,88.9,1.65,159.0,4,88.9,1,0,1,2,2,0,0,0,0,0.0,0,0.0,0,0.0,55,76,0,0,0,0,
45,2013,1,11338,200,1,1,1,28,9.52,1.24,24.0,3,19.05,1,0,0,1,1,0,0,0,1200,2.0,1207,2.0,0,0.0,7,65,76,77,0,0,
41,2013,7,11524,0,0,1,1,19,6.35,0.71,159.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,7,11524,0,0,1,2,19,6.35,0.71,159.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,7,11524,0,0,1,5,19,6.35,0.71,159.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,7,11524,0,0,1,10,19,6.35,0.71,159.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,7,11524,0,0,1,25,19,6.35,0.71,159.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,7,11524,0,0,1,50,19,6.35,0.71,159.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,7,11524,0,0,1,100,19,6.35,0.71,159.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,7,11524,0,0,1,250,19,6.35,0.71,159.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
45,2013,6,11492,5,0,1,3,19,6.35,0.71,174.0,9,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,12,23,25,60,76,0,
45,2013,6,11492,5,0,1,5,19,6.35,0.71,174.0,9,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,12,23,25,60,76,0,
45,2013,6,11492,5,0,1,7,19,6.35,0.71,174.0,9,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,12,23,25,60,76,0,
45,2013,6,11492,5,0,1,9,19,6.35,0.71,174.0,9,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,12,23,25,60,76,0,
45,2013,6,11492,6,0,1,3,19,6.35,0.71,14.0,9,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,12,23,25,60,76,0,
45,2013,6,11492,6,0,1,5,19,6.35,0.71,14.0,9,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,12,23,25,60,76,0,
45,2013,6,11492,6,0,1,7,19,6.35,0.71,14.0,9,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,12,23,25,60,76,0,
45,2013,6,11492,6,0,1,9,19,6.35,0.71,14.0,9,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,12,23,25,60,76,0,
41,2013,6,11474,0,0,1,1,38,6.35,0.71,292.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,6,11474,0,0,1,2,38,6.35,0.71,292.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,6,11474,0,0,1,5,38,6.35,0.71,292.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,6,11474,0,0,1,10,38,6.35,0.71,292.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,6,11474,0,0,1,25,38,6.35,0.71,292.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,6,11474,0,0,1,50,38,6.35,0.71,292.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,6,11474,0,0,1,100,38,6.35,0.71,292.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,6,11474,0,0,1,250,38,6.35,0.71,292.0,8,19.05,0,0,0,2,2,0,0,0,939,2.0,0,0.0,0,0.0,0,0,0,0,0,0,
41,2013,8,11535,0,0,1,1,28,9.52,1.24,31.0,2,31.75,0,0,0,1,1,0,0,0,1200,1.0,1201,1.0,1207,1.0,0,0,0,0,0,0,
41,2013,8,11535,0,0,1,2,28,9.52,1.24,31.0,2,31.75,0,0,0,1,1,0,0,0,1200,1.0,1201,1.0,1207,1.0,0,0,0,0,0,0,
