tube_assembly_id,quantity,component_id_1_name,quantity_1,component_id_2_name,quantity_2,component_id_3_name,quantity_3,material_id,diameter,wall,length,num_bends,bend_radius,end_a_2x,end_x_2x,end_a,end_x,year,month,day,cost,supplier
TA-03288,2,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,12.86424108,0
TA-03288,5,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,7.124853246,0
TA-03288,10,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,5.213578674,0
TA-03288,25,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,4.064588283,0
TA-03288,50,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,3.747433551,0
TA-03288,100,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,3.608330598,0
TA-03288,250,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,3.522086767,0
TA-03289,1,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,22.42896012,0
TA-03289,2,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,12.86424108,0
TA-03289,5,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,7.124853246,0
TA-03289,10,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,5.213578674,0
TA-03289,25,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,4.064588283,0
TA-03289,50,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,3.747433551,0
TA-03289,100,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,3.608330598,0
TA-03289,250,58,2,58,2,0,0,0,12.7,1.24,136.0,7,38.1,0,0,0,0,2013,5,852,3.522086767,0
TA-03302,5,18,2,0,0,0,0,0,25.4,3.05,104.0,1,50.8,0,0,0,0,2013,5,881,22.79897398,1
TA-03302,10,18,2,0,0,0,0,0,25.4,3.05,104.0,1,50.8,0,0,0,0,2013,5,881,18.11120446,1
TA-03302,15,18,2,0,0,0,0,0,25.4,3.05,104.0,1,50.8,0,0,0,0,2013,5,881,15.99683958,1
TA-03303,5,18,2,0,0,0,0,0,15.88,1.65,108.0,1,31.75,0,0,0,0,2011,5,151,16.8314573,1
TA-03303,10,18,2,0,0,0,0,0,15.88,1.65,108.0,1,31.75,0,0,0,0,2011,5,151,12.44971428,1
TA-03303,15,18,2,0,0,0,0,0,15.88,1.65,108.0,1,31.75,0,0,0,0,2011,5,151,10.98913328,1
TA-03309,6,52,2,57,2,0,0,1,6.35,0.89,77.0,4,19.05,0,0,2,2,2013,2,775,9.395013437,2
TA-03309,12,52,2,57,2,0,0,1,6.35,0.89,77.0,4,19.05,0,0,2,2,2013,2,775,8.201510102,2
TA-03309,18,52,2,57,2,0,0,1,6.35,0.89,77.0,4,19.05,0,0,2,2,2013,2,775,7.992855672,2
TA-03309,24,52,2,57,2,0,0,1,6.35,0.89,77.0,4,19.05,0,0,2,2,2013,2,775,7.099814715,2
TA-03309,36,52,2,57,2,0,0,1,6.35,0.89,77.0,4,19.05,0,0,2,2,2013,2,775,5.661490182,2
TA-03318,1,58,2,58,2,0,0,1,12.7,1.24,28.0,2,25.4,0,0,0,0,2013,6,883,21.46358563,0
TA-03318,2,58,2,58,2,0,0,1,12.7,1.24,28.0,2,25.4,0,0,0,0,2013,6,883,11.89886659,0
TA-03318,5,58,2,58,2,0,0,1,12.7,1.24,28.0,2,25.4,0,0,0,0,2013,6,883,6.162260812,0
TA-03318,10,58,2,58,2,0,0,1,12.7,1.24,28.0,2,25.4,0,0,0,0,2013,6,883,4.248204181,0
TA-03318,25,58,2,58,2,0,0,1,12.7,1.24,28.0,2,25.4,0,0,0,0,2013,6,883,3.09921379,0
TA-03318,50,58,2,58,2,0,0,1,12.7,1.24,28.0,2,25.4,0,0,0,0,2013,6,883,2.784841117,0
TA-03318,100,58,2,58,2,0,0,1,12.7,1.24,28.0,2,25.4,0,0,0,0,2013,6,883,2.642956105,0
TA-03318,250,58,2,58,2,0,0,1,12.7,1.24,28.0,2,25.4,0,0,0,0,2013,6,883,2.559494333,0
TA-03322,1,57,2,0,0,0,0,2,9.52,0.71,163.0,8,31.75,0,0,1,1,2013,8,944,21.68893241,0
TA-03322,2,57,2,0,0,0,0,2,9.52,0.71,163.0,8,31.75,0,0,1,1,2013,8,944,12.12421337,0
TA-03322,5,57,2,0,0,0,0,2,9.52,0.71,163.0,8,31.75,0,0,1,1,2013,8,944,6.384825537,0
TA-03322,10,57,2,0,0,0,0,2,9.52,0.71,163.0,8,31.75,0,0,1,1,2013,8,944,4.473550965,0
TA-03322,25,57,2,0,0,0,0,2,9.52,0.71,163.0,8,31.75,0,0,1,1,2013,8,944,3.324560574,0
TA-03322,50,57,2,0,0,0,0,2,9.52,0.71,163.0,8,31.75,0,0,1,1,2013,8,944,3.0101879,0
TA-03322,100,57,2,0,0,0,0,2,9.52,0.71,163.0,8,31.75,0,0,1,1,2013,8,944,2.868302888,0
TA-03322,250,57,2,0,0,0,0,2,9.52,0.71,163.0,8,31.75,0,0,1,1,2013,8,944,2.784841117,0
TA-03324,1,58,1,58,1,16,1,0,19.05,3.05,69.0,3,50.8,0,0,0,0,2014,2,1128,28.67468271,0
TA-03324,2,58,1,58,1,16,1,0,19.05,3.05,69.0,3,50.8,0,0,0,0,2014,2,1128,16.81476494,0
TA-03324,5,58,1,58,1,16,1,0,19.05,3.05,69.0,3,50.8,0,0,0,0,2014,2,1128,9.698257875,0
TA-03324,10,58,1,58,1,16,1,0,19.05,3.05,69.0,3,50.8,0,0,0,0,2014,2,1128,7.327943558,0
TA-03324,25,58,1,58,1,16,1,0,19.05,3.05,69.0,3,50.8,0,0,0,0,2014,2,1128,5.90352932,0
TA-03324,50,58,1,58,1,16,1,0,19.05,3.05,69.0,3,50.8,0,0,0,0,2014,2,1128,5.497348698,0
TA-03324,100,58,1,58,1,16,1,0,19.05,3.05,69.0,3,50.8,0,0,0,0,2014,2,1128,5.310950741,0
TA-03327,1,58,1,58,1,16,1,0,9.52,1.65,56.0,4,31.75,0,0,0,0,2013,11,1037,27.95134735,0
TA-03327,2,58,1,58,1,16,1,0,9.52,1.65,56.0,4,31.75,0,0,0,0,2013,11,1037,16.09142959,0
TA-03327,5,58,1,58,1,16,1,0,9.52,1.65,56.0,4,31.75,0,0,0,0,2013,11,1037,8.97492252,0
TA-03327,10,58,1,58,1,16,1,0,9.52,1.65,56.0,4,31.75,0,0,0,0,2013,11,1037,6.604608203,0
TA-03327,25,58,1,58,1,16,1,0,9.52,1.65,56.0,4,31.75,0,0,0,0,2013,11,1037,5.180193965,0
TA-03327,50,58,1,58,1,16,1,0,9.52,1.65,56.0,4,31.75,0,0,0,0,2013,11,1037,4.771231284,0
TA-03327,100,58,1,58,1,16,1,0,9.52,1.65,56.0,4,31.75,0,0,0,0,2013,11,1037,4.584833327,0
TA-03327,250,58,1,58,1,16,1,0,9.52,1.65,56.0,4,31.75,0,0,0,0,2013,11,1037,4.473550965,0
TA-03329,1,1,2,0,0,0,0,0,19.05,1.65,72.0,3,50.8,0,0,0,0,2013,9,975,27.50065378,0
TA-03329,2,1,2,0,0,0,0,0,19.05,1.65,72.0,3,50.8,0,0,0,0,2013,9,975,17.30997146,0
TA-03329,5,1,2,0,0,0,0,0,19.05,1.65,72.0,3,50.8,0,0,0,0,2013,9,975,11.19500565,0
TA-03329,10,1,2,0,0,0,0,0,19.05,1.65,72.0,3,50.8,0,0,0,0,2013,9,975,9.158538417,0
TA-03329,25,1,2,0,0,0,0,0,19.05,1.65,72.0,3,50.8,0,0,0,0,2013,9,975,7.934432432,0
TA-03329,50,1,2,0,0,0,0,0,19.05,1.65,72.0,3,50.8,0,0,0,0,2013,9,975,7.595021227,0
TA-03329,100,1,2,0,0,0,0,0,19.05,1.65,72.0,3,50.8,0,0,0,0,2013,9,975,7.43922592,0
TA-03329,250,1,2,0,0,0,0,0,19.05,1.65,72.0,3,50.8,0,0,0,0,2013,9,975,7.347417971,0
TA-03330,1,0,0,0,0,0,0,5,63.5,1.65,59.0,2,101.6,1,1,6,6,2011,8,213,18.68709069,0
TA-03331,1,56,2,0,0,0,0,2,12.7,0.89,49.0,3,38.1,0,0,1,1,2012,6,518,24.80762062,1
TA-03331,6,56,2,0,0,0,0,2,12.7,0.89,49.0,3,38.1,0,0,1,1,2012,6,518,5.085603957,1
TA-03331,20,56,2,0,0,0,0,2,12.7,0.89,49.0,3,38.1,0,0,1,1,2012,6,518,1.44667071,1
TA-03335,1,57,2,0,0,0,0,2,9.52,0.71,62.0,2,31.75,0,0,1,1,2013,8,944,20.7319041,0
TA-03335,2,57,2,0,0,0,0,2,9.52,0.71,62.0,2,31.75,0,0,1,1,2013,8,944,11.16718506,0
TA-03335,5,57,2,0,0,0,0,2,9.52,0.71,62.0,2,31.75,0,0,1,1,2013,8,944,5.427797221,0
TA-03335,10,57,2,0,0,0,0,2,9.52,0.71,62.0,2,31.75,0,0,1,1,2013,8,944,3.516522649,0
TA-03335,25,57,2,0,0,0,0,2,9.52,0.71,62.0,2,31.75,0,0,1,1,2013,8,944,2.367532258,0
TA-03335,50,57,2,0,0,0,0,2,9.52,0.71,62.0,2,31.75,0,0,1,1,2013,8,944,2.053159584,0
TA-03335,100,57,2,0,0,0,0,2,9.52,0.71,62.0,2,31.75,0,0,1,1,2013,8,944,1.911274573,0
TA-03335,250,57,2,0,0,0,0,2,9.52,0.71,62.0,2,31.75,0,0,1,1,2013,8,944,1.825030742,0
TA-03336,1,57,2,0,0,0,0,2,9.52,0.71,131.0,4,31.75,0,0,1,1,2013,8,944,21.24658502,0
TA-03336,2,57,2,0,0,0,0,2,9.52,0.71,131.0,4,31.75,0,0,1,1,2013,8,944,11.68186598,0
TA-03336,5,57,2,0,0,0,0,2,9.52,0.71,131.0,4,31.75,0,0,1,1,2013,8,944,5.942478147,0
TA-03336,10,57,2,0,0,0,0,2,9.52,0.71,131.0,4,31.75,0,0,1,1,2013,8,944,4.028421515,0
TA-03336,25,57,2,0,0,0,0,2,9.52,0.71,131.0,4,31.75,0,0,1,1,2013,8,944,2.882213184,0
TA-03336,50,57,2,0,0,0,0,2,9.52,0.71,131.0,4,31.75,0,0,1,1,2013,8,944,2.565058451,0
TA-03336,100,57,2,0,0,0,0,2,9.52,0.71,131.0,4,31.75,0,0,1,1,2013,8,944,2.425955498,0
TA-03336,250,57,2,0,0,0,0,2,9.52,0.71,131.0,4,31.75,0,0,1,1,2013,8,944,2.339711667,0
TA-03337,1,21,2,0,0,0,0,0,19.05,2.11,190.0,0,0.0,0,0,0,0,2013,10,1005,25.26109624,0
TA-03337,2,21,2,0,0,0,0,0,19.05,2.11,190.0,0,0.0,0,0,0,0,2013,10,1005,15.07041391,0
TA-03337,5,21,2,0,0,0,0,0,19.05,2.11,190.0,0,0.0,0,0,0,0,2013,10,1005,8.955448106,0
TA-03337,10,21,2,0,0,0,0,0,19.05,2.11,190.0,0,0.0,0,0,0,0,2013,10,1005,6.918980876,0
TA-03337,25,21,2,0,0,0,0,0,19.05,2.11,190.0,0,0.0,0,0,0,0,2013,10,1005,5.694874891,0
TA-03337,50,21,2,0,0,0,0,0,19.05,2.11,190.0,0,0.0,0,0,0,0,2013,10,1005,5.355463686,0
TA-03337,100,21,2,0,0,0,0,0,19.05,2.11,190.0,0,0.0,0,0,0,0,2013,10,1005,5.202450438,0
TA-03337,250,21,2,0,0,0,0,0,19.05,2.11,190.0,0,0.0,0,0,0,0,2013,10,1005,5.10786043,0
TA-03338,1,21,2,0,0,0,0,0,25.4,2.41,203.0,0,0.0,0,0,0,0,2013,10,1005,26.12075249,0
TA-03338,2,21,2,0,0,0,0,0,25.4,2.41,203.0,0,0.0,0,0,0,0,2013,10,1005,15.93007016,0
TA-03338,5,21,2,0,0,0,0,0,25.4,2.41,203.0,0,0.0,0,0,0,0,2013,10,1005,9.815104355,0
TA-03338,10,21,2,0,0,0,0,0,25.4,2.41,203.0,0,0.0,0,0,0,0,2013,10,1005,7.778637125,0
TA-03338,25,21,2,0,0,0,0,0,25.4,2.41,203.0,0,0.0,0,0,0,0,2013,10,1005,6.55453114,0
TA-03338,50,21,2,0,0,0,0,0,25.4,2.41,203.0,0,0.0,0,0,0,0,2013,10,1005,6.215119935,0
TA-03338,100,21,2,0,0,0,0,0,25.4,2.41,203.0,0,0.0,0,0,0,0,2013,10,1005,6.062106686,0
TA-03338,250,21,2,0,0,0,0,0,25.4,2.41,203.0,0,0.0,0,0,0,0,2013,10,1005,5.967516678,0
TA-03339,1,58,2,58,2,0,0,0,25.4,1.65,72.0,3,50.8,1,0,0,0,2013,10,1005,28.86108066,0
TA-03339,2,58,2,58,2,0,0,0,25.4,1.65,72.0,3,50.8,1,0,0,0,2013,10,1005,17.0011629,0
TA-03339,5,58,2,58,2,0,0,0,25.4,1.65,72.0,3,50.8,1,0,0,0,2013,10,1005,9.884655831,0
TA-03339,10,58,2,58,2,0,0,0,25.4,1.65,72.0,3,50.8,1,0,0,0,2013,10,1005,7.514341514,0
TA-03339,25,58,2,58,2,0,0,0,25.4,1.65,72.0,3,50.8,1,0,0,0,2013,10,1005,6.089927277,0
TA-03339,50,58,2,58,2,0,0,0,25.4,1.65,72.0,3,50.8,1,0,0,0,2013,10,1005,5.683746655,0
TA-03339,100,58,2,58,2,0,0,0,25.4,1.65,72.0,3,50.8,1,0,0,0,2013,10,1005,5.494566639,0
TA-03339,250,58,2,58,2,0,0,0,25.4,1.65,72.0,3,50.8,1,0,0,0,2013,10,1005,5.383284276,0
TA-03340,1,58,2,58,2,0,0,0,12.7,1.24,21.0,1,38.1,0,0,0,0,2013,5,852,21.35786738,0
TA-03340,2,58,2,58,2,0,0,0,12.7,1.24,21.0,1,38.1,0,0,0,0,2013,5,852,11.79314835,0
TA-03340,5,58,2,58,2,0,0,0,12.7,1.24,21.0,1,38.1,0,0,0,0,2013,5,852,6.053760509,0
TA-03340,10,58,2,58,2,0,0,0,12.7,1.24,21.0,1,38.1,0,0,0,0,2013,5,852,4.139703878,0
TA-03340,25,58,2,58,2,0,0,0,12.7,1.24,21.0,1,38.1,0,0,0,0,2013,5,852,2.993495546,0
TA-03340,50,58,2,58,2,0,0,0,12.7,1.24,21.0,1,38.1,0,0,0,0,2013,5,852,2.676340813,0
TA-03340,100,58,2,58,2,0,0,0,12.7,1.24,21.0,1,38.1,0,0,0,0,2013,5,852,2.534455801,0
TA-03340,250,58,2,58,2,0,0,0,12.7,1.24,21.0,1,38.1,0,0,0,0,2013,5,852,2.45099403,0
TA-03343,1,56,2,0,0,0,0,2,12.7,0.89,184.0,8,38.1,0,0,1,1,2013,4,835,22.17301069,0
TA-03343,2,56,2,0,0,0,0,2,12.7,0.89,184.0,8,38.1,0,0,1,1,2013,4,835,12.60829165,0
TA-03343,5,56,2,0,0,0,0,2,12.7,0.89,184.0,8,38.1,0,0,1,1,2013,4,835,6.871685872,0
TA-03343,10,56,2,0,0,0,0,2,12.7,0.89,184.0,8,38.1,0,0,1,1,2013,4,835,4.957629241,0
TA-03343,25,56,2,0,0,0,0,2,12.7,0.89,184.0,8,38.1,0,0,1,1,2013,4,835,3.80863885,0
TA-03343,50,56,2,0,0,0,0,2,12.7,0.89,184.0,8,38.1,0,0,1,1,2013,4,835,3.494266176,0
TA-03343,100,56,2,0,0,0,0,2,12.7,0.89,184.0,8,38.1,0,0,1,1,2013,4,835,3.352381164,0
TA-03343,250,56,2,0,0,0,0,2,12.7,0.89,184.0,8,38.1,0,0,1,1,2013,4,835,3.268919393,0
TA-03346,1,1,2,1,1,1,1,0,31.75,3.05,67.0,2,76.2,0,0,3,3,2012,5,488,204.7205978,0
TA-03346,2,1,2,1,1,1,1,0,31.75,3.05,67.0,2,76.2,0,0,3,3,2012,5,488,124.9589646,0
TA-03349,1,58,2,58,2,0,0,0,19.05,3.05,85.0,4,50.8,0,0,0,0,2013,10,1005,22.80732015,0
TA-03349,2,58,2,58,2,0,0,0,19.05,3.05,85.0,4,50.8,0,0,0,0,2013,10,1005,13.24260111,0
TA-03349,5,58,2,58,2,0,0,0,19.05,3.05,85.0,4,50.8,0,0,0,0,2013,10,1005,7.503213278,0
TA-03349,10,58,2,58,2,0,0,0,19.05,3.05,85.0,4,50.8,0,0,0,0,2013,10,1005,5.591938706,0
TA-03349,25,58,2,58,2,0,0,0,19.05,3.05,85.0,4,50.8,0,0,0,0,2013,10,1005,4.442948315,0
TA-03349,50,58,2,58,2,0,0,0,19.05,3.05,85.0,4,50.8,0,0,0,0,2013,10,1005,4.128575641,0
TA-03349,100,58,2,58,2,0,0,0,19.05,3.05,85.0,4,50.8,0,0,0,0,2013,10,1005,3.986690629,0
TA-03349,250,58,2,58,2,0,0,0,19.05,3.05,85.0,4,50.8,0,0,0,0,2013,10,1005,3.900446799,0
TA-03363,1,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2013,5,852,21.23545679,0
TA-03363,2,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2013,5,852,11.67073775,0
TA-03363,5,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2013,5,852,5.931349911,0
TA-03363,10,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2013,5,852,4.017293279,0
TA-03363,25,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2013,5,852,2.871084947,0
TA-03363,50,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2013,5,852,2.553930215,0
TA-03363,100,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2013,5,852,2.414827262,0
TA-03363,250,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2013,5,852,2.328583431,0
TA-03364,1,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2014,2,1128,21.23545679,0
TA-03364,2,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2014,2,1128,11.67073775,0
TA-03364,5,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2014,2,1128,5.931349911,0
TA-03364,10,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2014,2,1128,4.017293279,0
TA-03364,25,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2014,2,1128,2.871084947,0
TA-03364,50,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2014,2,1128,2.553930215,0
TA-03364,100,57,2,0,0,0,0,2,9.52,0.71,129.0,4,31.75,0,0,1,1,2014,2,1128,2.414827262,0
TA-03370,1,57,2,0,0,0,0,2,9.52,0.71,72.0,6,31.75,0,0,1,1,2012,7,572,24.98010828,1
TA-03370,6,57,2,0,0,0,0,2,9.52,0.71,72.0,6,31.75,0,0,1,1,2012,7,572,5.258091619,1
TA-03370,20,57,2,0,0,0,0,2,9.52,0.71,72.0,6,31.75,0,0,1,1,2012,7,572,1.621940431,1
TA-03373,1,0,0,0,0,0,0,0,57.15,1.65,52.0,1,152.4,1,0,6,6,2011,8,213,13.70720498,0
TA-03378,1,58,2,58,2,0,0,0,12.7,2.11,20.0,2,38.1,0,0,0,0,2013,6,898,27.60915409,0
TA-03378,2,58,2,58,2,0,0,0,12.7,2.11,20.0,2,38.1,0,0,0,0,2013,6,898,15.74923632,0
TA-03378,5,58,2,58,2,0,0,0,12.7,2.11,20.0,2,38.1,0,0,0,0,2013,6,898,8.632729256,0
TA-03378,10,58,2,58,2,0,0,0,12.7,2.11,20.0,2,38.1,0,0,0,0,2013,6,898,6.262414939,0
TA-03378,25,58,2,58,2,0,0,0,12.7,2.11,20.0,2,38.1,0,0,0,0,2013,6,898,4.838000701,0
TA-03378,50,58,2,58,2,0,0,0,12.7,2.11,20.0,2,38.1,0,0,0,0,2013,6,898,4.431820079,0
TA-03378,100,58,2,58,2,0,0,0,12.7,2.11,20.0,2,38.1,0,0,0,0,2013,6,898,4.242640063,0
TA-03378,250,58,2,58,2,0,0,0,12.7,2.11,20.0,2,38.1,0,0,0,0,2013,6,898,4.1313577,0
TA-03379,1,58,2,58,2,0,0,0,19.05,3.05,92.0,3,50.8,0,1,0,0,2013,10,1005,28.94732449,0
TA-03379,2,58,2,58,2,0,0,0,19.05,3.05,92.0,3,50.8,0,1,0,0,2013,10,1005,17.08740673,0
TA-03379,5,58,2,58,2,0,0,0,19.05,3.05,92.0,3,50.8,0,1,0,0,2013,10,1005,9.970899662,0
TA-03379,10,58,2,58,2,0,0,0,19.05,3.05,92.0,3,50.8,0,1,0,0,2013,10,1005,7.597803286,0
TA-03379,25,58,2,58,2,0,0,0,19.05,3.05,92.0,3,50.8,0,1,0,0,2013,10,1005,6.176171108,0
TA-03379,50,58,2,58,2,0,0,0,19.05,3.05,92.0,3,50.8,0,1,0,0,2013,10,1005,5.767208426,0
TA-03379,100,58,2,58,2,0,0,0,19.05,3.05,92.0,3,50.8,0,1,0,0,2013,10,1005,5.580810469,0
TA-03379,250,58,2,58,2,0,0,0,19.05,3.05,92.0,3,50.8,0,1,0,0,2013,10,1005,5.469528107,0
TA-03382,1,58,1,58,1,16,1,1,6.35,0.71,162.0,5,19.05,0,0,0,4,2013,8,954,28.77761889,0
TA-03382,2,58,1,58,1,16,1,1,6.35,0.71,162.0,5,19.05,0,0,0,4,2013,8,954,16.91770113,0
TA-03382,5,58,1,58,1,16,1,1,6.35,0.71,162.0,5,19.05,0,0,0,4,2013,8,954,9.80119406,0
TA-03382,10,58,1,58,1,16,1,1,6.35,0.71,162.0,5,19.05,0,0,0,4,2013,8,954,7.428097684,0
TA-03382,25,58,1,58,1,16,1,1,6.35,0.71,162.0,5,19.05,0,0,0,4,2013,8,954,6.006465505,0
TA-03382,50,58,1,58,1,16,1,1,6.35,0.71,162.0,5,19.05,0,0,0,4,2013,8,954,5.597502824,0
TA-03382,100,58,1,58,1,16,1,1,6.35,0.71,162.0,5,19.05,0,0,0,4,2013,8,954,5.411104867,0
TA-03382,250,58,1,58,1,16,1,1,6.35,0.71,162.0,5,19.05,0,0,0,4,2013,8,954,5.297040446,0
TA-03384,1,58,1,58,1,16,1,1,6.35,0.71,153.0,5,19.05,0,0,0,4,2014,2,1128,28.71363153,0
TA-03384,2,58,1,58,1,16,1,1,6.35,0.71,153.0,5,19.05,0,0,0,4,2014,2,1128,16.85371377,0
TA-03384,5,58,1,58,1,16,1,1,6.35,0.71,153.0,5,19.05,0,0,0,4,2014,2,1128,9.73998876,0
TA-03384,10,58,1,58,1,16,1,1,6.35,0.71,153.0,5,19.05,0,0,0,4,2014,2,1128,7.366892384,0
TA-03384,25,58,1,58,1,16,1,1,6.35,0.71,153.0,5,19.05,0,0,0,4,2014,2,1128,5.942478147,0
TA-03384,50,58,1,58,1,16,1,1,6.35,0.71,153.0,5,19.05,0,0,0,4,2014,2,1128,5.536297525,0
TA-03384,100,58,1,58,1,16,1,1,6.35,0.71,153.0,5,19.05,0,0,0,4,2014,2,1128,5.349899568,0
TA-03386,1,58,2,58,2,0,0,1,6.35,0.71,228.0,6,19.05,0,0,0,0,2014,2,1128,23.06883371,0
TA-03386,2,58,2,58,2,0,0,1,6.35,0.71,228.0,6,19.05,0,0,0,0,2014,2,1128,13.50411467,0
TA-03386,5,58,2,58,2,0,0,1,6.35,0.71,228.0,6,19.05,0,0,0,0,2014,2,1128,7.76472683,0
TA-03386,10,58,2,58,2,0,0,1,6.35,0.71,228.0,6,19.05,0,0,0,0,2014,2,1128,5.853452257,0
TA-03386,25,58,2,58,2,0,0,1,6.35,0.71,228.0,6,19.05,0,0,0,0,2014,2,1128,4.704461866,0
TA-03386,50,58,2,58,2,0,0,1,6.35,0.71,228.0,6,19.05,0,0,0,0,2014,2,1128,4.390089193,0
TA-03386,100,58,2,58,2,0,0,1,6.35,0.71,228.0,6,19.05,0,0,0,0,2014,2,1128,4.248204181,0
TA-03397,1,58,2,58,2,0,0,0,6.35,0.71,53.0,2,19.05,0,0,0,0,2013,8,947,21.6082527,0
TA-03397,2,58,2,58,2,0,0,0,6.35,0.71,53.0,2,19.05,0,0,0,0,2013,8,947,12.04353366,0
TA-03397,5,58,2,58,2,0,0,0,6.35,0.71,53.0,2,19.05,0,0,0,0,2013,8,947,6.304145824,0
TA-03397,10,58,2,58,2,0,0,0,6.35,0.71,53.0,2,19.05,0,0,0,0,2013,8,947,4.390089193,0
TA-03397,25,58,2,58,2,0,0,0,6.35,0.71,53.0,2,19.05,0,0,0,0,2013,8,947,3.243880861,0
TA-03397,50,58,2,58,2,0,0,0,6.35,0.71,53.0,2,19.05,0,0,0,0,2013,8,947,2.926726129,0
TA-03397,100,58,2,58,2,0,0,0,6.35,0.71,53.0,2,19.05,0,0,0,0,2013,8,947,2.787623176,0
TA-03397,250,58,2,58,2,0,0,0,6.35,0.71,53.0,2,19.05,0,0,0,0,2013,8,947,2.701379345,0
TA-03404,1,56,2,58,2,0,0,1,25.4,1.65,71.0,2,63.0,0,0,2,2,2012,11,671,15.7714928,2
TA-03408,1,58,1,58,1,0,0,0,19.05,1.65,95.0,5,50.8,0,1,4,4,2013,10,1005,24.64626119,0
TA-03408,2,58,1,58,1,0,0,0,19.05,1.65,95.0,5,50.8,0,1,4,4,2013,10,1005,14.45557886,0
TA-03408,5,58,1,58,1,0,0,0,19.05,1.65,95.0,5,50.8,0,1,4,4,2013,10,1005,8.340613055,0
TA-03408,10,58,1,58,1,0,0,0,19.05,1.65,95.0,5,50.8,0,1,4,4,2013,10,1005,6.301363765,0
TA-03408,25,58,1,58,1,0,0,0,19.05,1.65,95.0,5,50.8,0,1,4,4,2013,10,1005,5.080039839,0
TA-03408,50,58,1,58,1,0,0,0,19.05,1.65,95.0,5,50.8,0,1,4,4,2013,10,1005,4.737846575,0
TA-03408,100,58,1,58,1,0,0,0,19.05,1.65,95.0,5,50.8,0,1,4,4,2013,10,1005,4.584833327,0
TA-03408,250,58,1,58,1,0,0,0,19.05,1.65,95.0,5,50.8,0,1,4,4,2013,10,1005,4.493025378,0
TA-03409,1,21,2,0,0,0,0,0,15.88,1.65,81.0,4,50.8,0,0,0,0,2013,9,975,24.76588973,0
TA-03409,2,21,2,0,0,0,0,0,15.88,1.65,81.0,4,50.8,0,0,0,0,2013,9,975,14.5752074,0
TA-03409,5,21,2,0,0,0,0,0,15.88,1.65,81.0,4,50.8,0,0,0,0,2013,9,975,8.460241594,0
TA-03409,10,21,2,0,0,0,0,0,15.88,1.65,81.0,4,50.8,0,0,0,0,2013,9,975,6.420992305,0
TA-03409,25,21,2,0,0,0,0,0,15.88,1.65,81.0,4,50.8,0,0,0,0,2013,9,975,5.199668379,0
TA-03409,50,21,2,0,0,0,0,0,15.88,1.65,81.0,4,50.8,0,0,0,0,2013,9,975,4.857475114,0
TA-03409,100,21,2,0,0,0,0,0,15.88,1.65,81.0,4,50.8,0,0,0,0,2013,9,975,4.704461866,0
TA-03409,250,21,2,0,0,0,0,0,15.88,1.65,81.0,4,50.8,0,0,0,0,2013,9,975,4.612653917,0
TA-03424,2,56,1,57,1,1,1,1,12.7,1.24,85.0,6,38.1,0,0,0,2,2012,9,620,25.38907096,2
TA-03424,3,56,1,57,1,1,1,1,12.7,1.24,85.0,6,38.1,0,0,0,2,2012,9,620,20.31459524,2
